"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.229634016411125,0.742285849086684,0.707200675047699,0.701455636321665,0.615347335873535,0.572045257991997,0.598913015456317,0.846640137774353,0.212340125743641,0.583350533310855
"2",0.938624990359857,0.316577405207635,0.183361216356683,0.626045875195103,0.285796269196151,0.810734736626784,0.5271621980693,0.335777256512238,0.249462398209099,0.436344015419051
"3",0.230565917206756,0.804591613207437,0.305871656558656,0.674077387539224,0.345602200467014,0.690078914267965,0.593120306014532,0.624404583670052,0.202308409246492,0.259465175872031
"4",0.162419523323106,0.627219488281544,0.589776608547388,0.425202051772996,0.960746196824926,0.773521354615971,0.297657824982958,0.809839053177403,0.437013803945354,0.327217896400071
"5",0.591070880817661,0.318396523794876,0.432660768240823,0.525188374062513,0.568762746584182,0.791573778182506,0.661653762193497,0.895407540160997,0.202997077261954,0.839524666943081
"6",0.565719646407816,0.30464194754771,0.379825771628215,0.475419172624198,0.62335156467106,0.777578536318304,0.544863537430707,0.407557475963526,0.710070758769696,0.427969820833857
"7",0.247124701438448,0.845735395451975,0.569853729768329,0.942124860152866,0.342502288327375,0.523142425265329,0.406921109158362,0.789800237224239,0.226313977739262,0.860472316306861
"8",0.560407548007322,0.845663767541208,0.743336253965505,0.643362657987458,0.890409894066228,0.877512510265341,0.576688295389301,0.602386918147186,0.456869082033409,0.35775939618621
"9",0.195342796444176,0.380944406345235,0.285741623546689,0.478113761161712,0.459089934231103,0.670089919161462,0.264167377330384,0.775448004438795,0.196107653488851,0.516311620900588
"10",0.201066107746507,0.572876746492527,0.640011266241363,0.795454138197562,0.562353797596854,0.814546438089665,0.416781035212619,0.484705570673505,0.39025583240635,0.464682325688576
"11",0.357705560059375,0.42762121571757,0.379849988140728,0.387615102034754,0.258133811824438,0.985943101652689,0.645530525798929,0.671798137674964,0.198321164941114,0.741949342628429
"12",0.576829997364521,0.499130032400527,0.627877113921772,0.359053690888282,0.319831513608301,0.869884646157867,0.480828190039232,0.699057180381254,0.205361014537387,0.380976829197041
"13",0.859762780840816,0.7648838930588,0.575807333845566,0.507003671634112,0.81309241353817,0.930521970496404,0.338005991044545,0.562383214598534,0.992833681255672,0.415876969948089
"14",0.207249966537703,0.636674083501235,0.722117198861874,0.478662843172171,0.645436396192461,0.739010791178335,0.234528605575175,0.616364807860424,0.386685461783834,0.302195787233791
"15",0.256751583342193,0.633647296795216,0.411980062053891,0.720969539486571,0.567111106484162,0.679704661617973,0.722825921866391,0.838880680872318,0.445379564584103,0.623364417657975
"16",0.203238306560757,0.498449872676439,0.899919815693095,0.598491591238176,0.243249000778107,0.751371465918345,0.290611393917157,0.983937107648662,0.142943095800612,0.68339261537279
"17",0.731562681253925,0.54333978182149,0.667060254715786,0.63980639942469,0.797560465176652,0.96903686663404,0.412508053720978,0.720508088792032,0.607536485516615,0.445727864327533
"18",0.227762120068664,0.851992194123787,0.720044816511405,0.739408240816212,0.240770400029135,0.969304325364454,0.927419695685344,0.592676145486948,0.205700958601127,0.469303402732305
"19",0.477441704014065,0.529104753836214,0.439677316897314,0.270299463662778,0.604584897488968,0.962310677504279,0.202912681561959,0.654735094391709,0.170295432219416,0.455406132912783
"20",0.554316088936753,0.375408381829994,0.307810766470814,0.36416009286717,0.577993491486027,0.814924517513368,0.282080103438764,0.291414847318578,0.789849038860968,0.328610106393494
"21",0.578428392132443,0.503269170442142,0.707509003205884,0.246782474927405,0.301260332614281,0.931461572612469,0.257159169964749,0.523954306119621,0.704463182117288,0.340507646524043
"22",0.379180925890929,0.78025308221356,0.312923013292252,0.558754863208249,0.538384178266653,0.83986312700271,0.873678962706309,0.570108817759157,0.501921338466426,0.260450586882385
"23",0.244937870316686,0.329201568250222,0.272840890118562,0.55584119318303,0.231517811868962,0.76105193248097,0.550115229813119,0.38168449296507,0.274977706372886,0.541508731341325
"24",0.839614301576716,0.542430922622162,0.478703833023963,0.952071102989434,0.252893524556638,0.835317048174593,0.859674019232453,0.636146262582518,0.24979796481547,0.32429827790484
"25",0.583137468637752,0.742363803181483,0.671815743149652,0.662875087774807,0.720818094952465,0.643076158453764,0.610703843560115,0.904147507964023,0.336757354733379,0.651974895054486
"26",0.463220452032876,0.310139454935566,0.706658884102481,0.512522524618032,0.809309507327032,0.638236574979627,0.727281883077774,0.801900538331633,0.687972325151482,0.485834974889637
"27",0.381533736058569,0.209080775209575,0.597001436158785,0.448041427140983,0.295228808806821,0.775904314008824,0.986956078675093,0.478222995541408,0.298938924224647,0.749773038916786
"28",0.84020221718998,0.552702680570403,0.523567495232032,0.636041524414582,0.256035198050652,0.203024463353396,0.900833775481115,0.621410719826707,0.381859381477895,0.456158490083175
"29",0.354257001840847,0.680096667984724,0.439223771993707,0.97663895399892,0.59776734116843,0.404472642980105,0.817528812835303,0.86677714963343,0.220279105377915,0.680044303114801
"30",0.723024505975041,0.193957981520928,0.509710894057365,0.296027511241524,0.908937763529593,0.891224900674038,0.442432915929278,0.670790114190392,0.420236869452342,0.344398594347461
"31",0.763527522787791,0.321879709079325,0.398450421459545,0.863672681890118,0.398003917104019,0.358902402808571,0.587887018349896,0.67472862193996,0.269369581394112,0.564568567497032
"32",0.669112428539019,0.474740550432341,0.334650132550626,0.374772841696347,0.206674538464747,0.521602360196232,0.78816894319369,0.542268860754715,0.699940739661996,0.733176083180672
"33",0.406717286402397,0.375836296599483,0.400860793345558,0.457162315519337,0.541856115735372,0.415521169358436,0.690202716201707,0.758261699069069,0.214099532483177,0.643333381450829
"34",0.273959136996236,0.723545540371547,0.325055762507607,0.457669444685115,0.554671350959323,0.434885027869255,0.518883912511367,0.752656288891257,0.213228416187853,0.731433968062261
"35",0.76116798710826,0.516635041246753,0.465504989610896,0.483355710273596,0.34708030830192,0.33271746862072,0.423365790061045,0.778915783525832,0.210106540052258,0.290911756166371
"36",0.791772810216933,0.656181714456098,0.367943129770689,0.566903997442808,0.990226204445766,0.404652490490629,0.803686423811789,0.892784452640564,0.417367656511947,0.493013735970431
"37",0.765033015194543,0.576619723671585,0.738696185116241,0.678480027909246,0.364433999163569,0.572974824210613,0.630221463491342,0.906240327026426,0.564713140009748,0.327027492411972
"38",0.358726698723178,0.696201143449473,0.42752152716008,0.478483796030109,0.443800798018749,0.479527784048473,0.545415901171728,0.927095429982098,0.231304698209562,0.66866276746257
"39",0.798293381532859,0.760752264992407,0.590234550386205,0.606598856119271,0.205885167935498,0.515000859705886,0.792985404125349,0.72475754966167,0.7074510065198,0.569776609505694
"40",0.22423174916177,0.330617237140665,0.351409103755894,0.239637333321267,0.656742826093006,0.488163516491885,0.317993770807178,0.486508826878397,0.178603856854982,0.559992750924285
"41",0.340659700728828,0.413109187749966,0.234897046962546,0.420370972929976,0.331502906983385,0.721634763564595,0.502647659425391,0.423437276028557,0.282844060947331,0.70405753064778
"42",0.222882587163316,0.455710149838472,0.533325714175912,0.202761441145368,0.14591583231392,0.422946143253379,0.422688334918193,0.720431496253904,0.185156740000938,0.603121755824813
"43",0.546650039757806,0.539985635857779,0.347915122116364,0.728945066737656,0.363763551870073,0.385248948029553,0.804089785744277,0.708673614031311,0.403532664463738,0.372782684323063
"44",0.26823622700438,0.467964897750155,0.206132720921527,0.513674934749282,0.829311993376995,0.756083992679095,0.681828936965534,0.630792189254909,0.464363528985015,0.566646379706859
"45",0.148193152019458,0.449315649356994,0.155845770862172,0.418459737769013,0.286700209114457,0.757955693979561,0.279684432705951,0.467731172295611,0.145681600387365,0.656441204500799
"46",0.542009404388232,0.416487138427607,0.278562580935246,0.296938107384869,0.297566240944917,0.747708499688387,0.762167216324021,0.378187784786264,0.222752280333884,0.515265551832275
"47",0.46351375966713,0.586704932292436,0.326692420361011,0.446051622410478,0.159264479785153,0.826030111018857,0.573670389948166,0.696215051067916,0.275655967187,0.490142625994845
"48",0.277986946736772,0.298050007731701,0.490804095309727,0.500274455788022,0.906155902790761,0.345576974819825,0.488153468528956,0.400403707866341,0.554447107104282,0.417802653403554
"49",0.626229097183313,0.478149140821561,0.196259297730511,0.609961206846962,0.223321907267009,0.569734126970168,0.71918821789141,0.44937041584758,0.25461196914939,0.300298764981511
"50",0.184985304429467,0.286491602744956,0.288913427894214,0.263489646305179,0.256104616753683,0.933082559047876,0.27700478355708,0.388040926161595,0.323689984732084,0.636501960680977
"51",0.210024102195848,0.392981013727888,0.208581946463523,0.723986137703225,0.177525431211238,0.522356621285826,0.926676985080203,0.380086140780076,0.268228407666425,0.338683326125469
"52",0.349537496897678,0.241044594751006,0.175213407013103,0.395150053544745,0.682260207077479,0.730953017303811,0.355067705834457,0.203962038119397,0.226357655567219,0.55427797016544
"53",0.757014973667344,0.256211898609851,0.384816054350063,0.381839846122571,0.437710847290233,0.609887782932101,0.817787853755074,0.360222440763682,0.731323893914728,0.407357737357511
"54",0.965873688981601,0.401835269583073,0.234511868106948,0.565986657023007,0.206688648407077,0.639327848391485,0.289975288734784,0.325163117495121,0.22945273560158,0.40171829066346
"55",0.251675280381936,0.382170383613298,0.20115843600733,0.4479971775279,0.157186373242875,0.40298438705726,0.39167925583851,0.533896073724618,0.26918074768268,0.266276612246237
"56",0.240356145990941,0.295000271045376,0.355212028628665,0.628968368127296,0.210137422427729,0.55484858605977,0.732544154219096,0.291386676640635,0.415441418096069,0.536608265224943
"57",0.243383108318282,0.243388375185937,0.157549046866218,0.30639688300743,0.378602349556889,0.664218125503735,0.293740049807661,0.314690328491267,0.123637919592277,0.37443827998222
"58",0.73528738036919,0.30208994303089,0.226737194537839,0.780634350396895,0.244441344153588,0.675425012736223,0.925426027342187,0.441857528311585,0.325720640178574,0.492886991123659
"59",0.217143012694781,0.330351094703405,0.407708744756997,0.912468789270405,0.962594338786759,0.712681805151295,0.562008033222564,0.427579910836983,0.282682721086724,0.445367421284346
"60",0.569441176606151,0.198369464039654,0.213554995293894,0.224687643981624,0.452416151711071,0.756918649869578,0.563039698632552,0.2411462272883,0.520307688355612,0.970442710254497
"61",0.612721280791476,0.824086067022708,0.580559130043265,0.581072846132427,0.653700390371408,0.865580180332705,0.46611769895896,0.781459907613297,0.221326692714115,0.62002668281997
"62",0.678841767682205,0.385459669966071,0.284078001069019,0.298166806503815,0.284786902764076,0.624720560547007,0.358144825062604,0.494118190764679,0.430883243339182,0.28839805970226
"63",0.386606081250132,0.452907056136331,0.447807224613891,0.531515675897616,0.690418129620987,0.567249437427475,0.602661651410552,0.620597858874422,0.306864547463639,0.528085236760453
"64",0.518448532930204,0.49710561168711,0.722756468130529,0.61575521925131,0.386295414106881,0.68835107179569,0.444240676102821,0.722913614693929,0.257072597444651,0.667739724354948
"65",0.503219296397629,0.288624069413124,0.632471023233025,0.592977711038556,0.355227687471966,0.672275798700801,0.841474764098554,0.466891690720425,0.333145683209447,0.396507236155551
"66",0.368801095034586,0.414487669746032,0.419687358450873,0.575198025491703,0.157691780349443,0.867432299147498,0.805834089065692,0.475699809534566,0.351317650283453,0.457948689105612
"67",0.94434435164823,0.725087894673592,0.479684194901019,0.661901124297022,0.982638378791007,0.192364484131229,0.779510402340837,0.757899929068289,0.870651145594575,0.301602162953477
"68",0.417432865367167,0.965166293053063,0.32889293143228,0.954406533046539,0.260807902141058,0.513540974205398,0.988429659691772,0.554701421534559,0.494601929815768,0.333486979266016
"69",0.750130601430696,0.361168567079344,0.919839828925148,0.311452639163286,0.264475096621905,0.836315493818381,0.3762882148053,0.393996149261169,0.812103735794118,0.518631606813499
"70",0.904724559929173,0.849351321858901,0.285441841665079,0.811090634666818,0.152362523484298,0.433950076919745,0.673355046016571,0.397181337909275,0.463997445992351,0.388635663079922
"71",0.815119757210821,0.314338171514808,0.379820546397616,0.421384724090952,0.55617081026157,0.664739281101338,0.662879577548255,0.58664179351202,0.326032204589793,0.287514289629293
"72",0.4770291124316,0.407178796886826,0.220413560869304,0.612306704433238,0.315246567885924,0.477031644705022,0.90952131593791,0.663475558117629,0.837955920572671,0.462030607812729
"73",0.312850844840008,0.617578877101465,0.180526360934895,0.48385820212006,0.246625808809288,0.566946696645408,0.347696871959847,0.441950652089604,0.189425651987324,0.449877810347978
"74",0.910795851073744,0.510683571624928,0.381740695307452,0.509854031234543,0.159182817300166,0.464965168639702,0.402616784428415,0.739589078682193,0.628974969234242,0.473136589087491
"75",0.827038277167693,0.396090672420932,0.409528280817024,0.65871335175653,0.230250616209574,0.457458039902528,0.852616779360461,0.517848799442453,0.5895214565486,0.633434673537743
"76",0.90722610373728,0.361405400893213,0.26795366968892,0.575387152612897,0.22178170559821,0.726111003719259,0.470576251339498,0.552207001129771,0.264117685243983,0.419012876110631
"77",0.423203739361276,0.365536856257188,0.394854345008373,0.55808313825754,0.253433730495851,0.577399143780686,0.609952755250819,0.635597974022324,0.51276412593149,0.54988429284244
"78",0.88317276915428,0.717765539666948,0.246067093599491,0.631978233426698,0.676750428728416,0.641522975135362,0.68246219022696,0.874228809931546,0.288050647093601,0.546847059233544
"79",0.260149746236427,0.398553106662912,0.575421208011005,0.282228687183873,0.677862698212005,0.557701508187821,0.389747933294671,0.525096424795666,0.536356081794762,0.472803293245516
"80",0.430309603874439,0.56051803519378,0.163497520654358,0.363090818018423,0.803302425974539,0.774971257111855,0.384576596784029,0.513760131881505,0.224524150229259,0.580418258675823
"81",0.26226867159428,0.430826106692538,0.487187754890812,0.235930859682452,0.210074451601355,0.506014275792073,0.353587911812765,0.77134697365416,0.352171312934788,0.370997193756507
"82",0.712084188471053,0.915353430162154,0.584378324071732,0.709310192368323,0.675060625204475,0.461215013074627,0.819069169466103,0.926204320662727,0.355983071548149,0.777251242178326
"83",0.522290897214842,0.575036633651524,0.701515167603804,0.218706260903553,0.595440130874368,0.998838375703639,0.256813527050377,0.80200334951375,0.425942353449541,0.381559131189536
"84",0.514151823004146,0.371187286604161,0.471287378898371,0.35584829277086,0.542826766662146,0.962458488789434,0.67691475400136,0.598682243245959,0.750754999021841,0.831756763985567
"85",0.554719696312413,0.503556391000276,0.47637618404959,0.388896473437059,0.352295374918567,0.308528773021284,0.758701318466181,0.63230949320849,0.2850326011267,0.308851416233386
"86",0.351773350804417,0.527023311284828,0.514573598436523,0.648335660615861,0.810432558324858,0.505375893932751,0.395261761158314,0.825433932283957,0.588637570786493,0.600481819312824
"87",0.894665123747319,0.365866974898019,0.605448927117428,0.360623288241103,0.58082477271072,0.69078564226241,0.815710062962233,0.748834848754668,0.343046594385843,0.403323034247378
"88",0.685898402817741,0.327198114212279,0.439490454171659,0.717601738960289,0.551318347863519,0.440204091633147,0.307726473081094,0.755438366261973,0.620623292925134,0.521171560876461
"89",0.680752232050632,0.410431484258308,0.346545615165426,0.131225520023219,0.257434156718173,0.789768735806117,0.620801739998943,0.559194222592244,0.402422986076147,0.446287083201792
"90",0.180983361277673,0.353458561264693,0.295053109335767,0.303585823380924,0.378108428309824,0.494707839745781,0.327932298640646,0.929311806233488,0.175268998209896,0.723096871346059
"91",0.174295181306254,0.953971877975565,0.269516554790277,0.729149136371083,0.714164842936974,0.618543807269614,0.813840829899865,0.86283584893251,0.486807559193543,0.762291015256651
"92",0.518844583461182,0.878618985056965,0.553772391219924,0.752309687511352,0.604570373829322,0.479946536635451,0.637862163257901,0.920689445746832,0.456042682853628,0.400533269542179
"93",0.676066542476722,0.894933084512771,0.377007900302494,0.3036060674265,0.678805139615647,0.353978207661012,0.307755816004668,0.908429981403121,0.556565468515587,0.564158627029011
"94",0.53111505567128,0.468071036450072,0.500007081504625,0.735501256446938,0.275674562198239,0.972252031418762,0.993482371692156,0.826226922281488,0.488733465803277,0.303153365347247
"95",0.322124105296223,0.67435763894446,0.524969075890383,0.428473737293182,0.786065354578215,0.629863607286661,0.315681168044764,0.936710001735606,0.550171969626781,0.735127077136528
"96",0.748153109134523,0.525865077992705,0.333798845367515,0.41483746012112,0.262242143265954,0.6541682389656,0.449387216699977,0.69613261186044,0.341737913522364,0.632836560338667
"97",0.156252936019925,0.372225517169827,0.548969687496124,0.309637488683881,0.681168645747099,0.675047737648153,0.30790554252614,0.624844273409573,0.154774675629078,0.57821195112043
"98",0.287742958173567,0.5382903261704,0.173159437882985,0.550024230218334,0.571859701399026,0.591207714630235,0.601627676901014,0.481758880180556,0.783921528865935,0.969455139561965
"99",0.149645972124079,0.463115212964644,0.589287895754866,0.278122025395249,0.259685476927679,0.587099643477988,0.73494853897777,0.652818217486113,0.317364860538288,0.611849319833147
"100",0.623936292286039,0.477235048378874,0.412338860172351,0.261240099537423,0.579314010918761,0.560827146170146,0.334420184040608,0.654121943580087,0.764803279728464,0.701341255848581
"101",0.927711636989121,0.667268460265868,0.856695554618603,0.629011803534917,0.251894516313371,0.951518090355231,0.656471731766472,0.536021227884335,0.408704615978498,0.479152834306576
"102",0.544010169634228,0.403464259768896,0.447093433158613,0.666720799959664,0.345140918323778,0.301617003914917,0.544946138965209,0.536682629944345,0.539863783706293,0.731771553827122
"103",0.842787560475215,0.274657731995551,0.405431899143804,0.456369230580354,0.609451616713185,0.547681510039955,0.901218346610853,0.628399552110849,0.268443664103464,0.311926294866787
"104",0.570916876582023,0.636687043149903,0.706037067685215,0.30305729043066,0.683444386183025,0.692700272299145,0.20193486887595,0.960648283834489,0.554807715512534,0.751303091407418
"105",0.518922328130621,0.25148027535957,0.348545537417462,0.390058554296104,0.30170158677626,0.453157486963993,0.67179367165075,0.578610374500177,0.318832844700395,0.392461989355715
"106",0.824031460965935,0.451393099138843,0.243757210140044,0.643816013873682,0.375716350798332,0.824034149330067,0.456885914627331,0.448539843886944,0.99907336799208,0.72497642715097
"107",0.509421837247587,0.452785856091036,0.250414338242601,0.6606109525496,0.416535183905882,0.510662931514837,0.840374137610611,0.639639638307652,0.225242168573191,0.399466755003195
"108",0.611104730192958,0.481832781221528,0.236645594709299,0.207871111423975,0.582965518314702,0.666435960173306,0.239737157649232,0.611721062601336,0.227457296280306,0.449730627973303
"109",0.455182418085577,0.622185160954952,0.437917676588891,0.2290940533737,0.24560093386945,0.524998324761016,0.222720282428681,0.569270694304071,0.250155340037654,0.311903907214505
"110",0.563855044064017,0.599445946957102,0.277544464991672,0.68168246762871,0.749434190159446,0.349194807994591,0.980375591119408,0.788587577774588,0.720671326618212,0.788906450589898
"111",0.466771374599174,0.416616437649015,0.39365303217143,0.256293988510249,0.304268145086901,0.979560754478736,0.270139813990019,0.910777131951907,0.6617521393198,0.886370524066198
"112",0.918963372740255,0.452464592531649,0.36828835229103,0.438847269512439,0.356050101265004,0.688086003495575,0.618917831756241,0.731442274687947,0.313662409436228,0.39416189673068
"113",0.579997074678161,0.316383696257405,0.340848670887479,0.472437053492828,0.265905191799515,0.664369564323651,0.709464185121328,0.447752807704498,0.809638049288474,0.430321511349868
"114",0.381025644355198,0.508548767374972,0.373777951052218,0.289815891194318,0.740402784137275,0.686042741065254,0.27948913567276,0.494663870879694,0.144901282840398,0.475360025386714
"115",0.588032730101046,0.292492773641322,0.209802204776153,0.14376528468431,0.376741057601278,0.562808665859912,0.292226473425182,0.348988705689169,0.382766226672351,0.36530951663473
"116",0.394258655489811,0.573758087213528,0.468758934384368,0.18709306174685,0.154909450950884,0.618799991092222,0.228359959135915,0.429852948403738,0.165780079942488,0.307846005069764
"117",0.711085114021526,0.367648544936909,0.378479659824121,0.562486295349184,0.375132093255828,0.610405166726318,0.876532327126399,0.469374663043246,0.60241092395247,0.347510331962011
"118",0.431261739261083,0.383491230473501,0.453723669664257,0.580089894754888,0.159216225621955,0.259209697614439,0.933962035188363,0.314094312796691,0.406757285545317,0.357771284930722
"119",0.659443745873446,0.379007534341109,0.366963906166114,0.475962676637509,0.668336709239378,0.517310514193884,0.774200570309092,0.606435705280605,0.716126778759461,0.690687700109281
"120",0.533032509151796,0.699602504508385,0.517833131826542,0.485239831990644,0.272863312680882,0.826908515200508,0.47321667817846,0.599334136911404,0.396224145107163,0.415549957744265
"121",0.434800880981109,0.384517042273839,0.401080570326366,0.510235873344973,0.87691510912761,0.44752654544805,0.595132982090494,0.721533857554502,0.649859437480828,0.51935842002392
"122",0.712606629614886,0.242568528141618,0.142758087242037,0.381455623581728,0.157733066507332,0.765239279030588,0.724266251418373,0.188940620220089,0.406876270669194,0.625119862132252
"123",0.346292336896194,0.349113322551352,0.275788453481408,0.806909551259215,0.247871700289516,0.486366946086086,0.647506184648942,0.448769998088748,0.298024762757175,0.907069443094389
"124",0.480156202521738,0.356688626279654,0.243983709801033,0.438451032725971,0.640968693176888,0.631892846215815,0.563796713318567,0.559233179131235,0.771231082514569,0.977762632713556
"125",0.320015554853081,0.410570629488422,0.414192018960143,0.539116794984492,0.991284164957634,0.476062058336175,0.427732684698639,0.621332061060686,0.650958165084016,0.35875599558802
"126",0.522580863982177,0.286413432021455,0.246450636909162,0.799071731178508,0.303816981262512,0.390968993835602,0.769962898707303,0.408375137924852,0.7597714782627,0.558275097864186
